OriginalCityStateID,NewCityStateID,City,OriginalState,NewState,MatchValue,MlInputCity,MlPredictedState,MlConfidence
velmaok,velmaal,velma,OK,AL,80.0,velma,PA,0.0259794308996445
kemmererwy,kemmererwy,kemmerer,WY,WY,100.0,kemmerer,WY,0.3017530946300409
waynesburgpa,waynesburgpa,waynesburg,PA,PA,100.0,waynesburg,PA,0.0361012609900843
eactharwichma,eactharwichma,eact harwich,MA,MA,91.66666666666666,eact harwich,MA,0.4137546046829125
porlionska,porlionsms,por lions,KA,MS,72.72727272727273,por lions,WA,0.0562031794949833
ottawahillsoh,ottawahillsoh,ottawa hills,OH,OH,100.0,ottawa hills,OH,0.3247267175442923
fresnooh,fresnoca,fresno,OH,CA,100.0,fresno,CA,0.1602248948773213
empirega,empireca,empire,GA,CA,100.0,empire,CA,0.0431560550707599
webstergrovesmob,webstergrovesmo,webster groves,MOB,MO,100.0,webster groves,MO,0.1749680735972466
sevenvalleyspa,sevenvalleysaz,seven valleys,PA,AZ,90.5,seven valleys,SC,0.0763377591633658
deerfieldks,deerfieldil,deerfield,KS,IL,100.0,deerfield,NH,0.2148469623316715
quitmanar,quitmanga,quitman,AR,GA,100.0,quitman,MS,0.4391874206843857
woodlawnparkky,woodlawnparkil,woodlawn park,KY,IL,90.5,woodlawn park,FL,0.1583823021348945
norhpoleak,norhpoleak,norh pole,AK,AK,90.0,norh pole,AK,0.4749320094325524
pumpbackok,pumpbacktn,pump back,OK,TN,80.0,pump back,VA,0.2222710957414101
dormontp,dormontpa,dormont,P,PA,100.0,dormont,PA,0.0496484388263135
dodsonitx,dodsonitx,dodsoni,TX,TX,90.5,dodsoni,PA,0.0259794308996445
broughtonil,broughtonma,broughton,IL,MA,77.77777777777779,broughton,PA,0.0259794308996445
potwinks,potwinil,potwin,KS,IL,83.33333333333334,potwin,PA,0.0259794308996445
harrodoh,harrodca,harrod,OH,CA,85.71428571428571,harrod,PA,0.0259794308996445
nixonpa,nixonpa,nixon,PA,PA,100.0,nixon,PA,0.0357067410122229
nicomaparkok,nicomaparkok,nicoma park,OK,OK,100.0,nicoma park,OK,0.5478378864200556
uillertonia,uillertonca,uillerton,IA,CA,88.88888888888889,uillerton,PA,0.0259794308996445
glencoeky,glencoeal,glencoe,KY,AL,100.0,glencoe,AL,0.0512907067485189
sanluisnm,sanluisaz,san luis,NM,AZ,100.0,san luis,PR,0.4880144908802955
northlightplantnm,northlightplantil,north light plant,NM,IL,80.0,north light plant,FL,0.0704215393297091
sunvalleylakeia,sunvalleylakeaz,sun valley lake,IA,AZ,90.5,sun valley lake,AZ,0.632210662681378
warsawil,warsawil,warsaw,IL,IL,100.0,warsaw,MO,0.0591121687861321
dwightks,dwightil,dwight,KS,IL,100.0,dwight,IL,0.0747409259178022
pfllawi,pfllaia,pflla,WI,IA,80.0,pflla,PA,0.0259794308996445
palmvalleyfl,palmvalleyfl,palm valley,FL,FL,100.0,palm valley,FL,0.4064601263633492
mlntaukny,mlntaukny,mlntauk,NY,NY,85.71428571428571,mlntauk,PA,0.0259794308996445
fairviewil,fairviewca,fairview,IL,CA,100.0,fairview,AK,0.2343196785068705
pinhurstnc,pinhurstnc,pinhurst,NC,NC,88.88888888888889,pinhurst,MA,0.0565524052069173
winterhavena,winterhavenfl,winterhaven,A,FL,91.66666666666666,winterhaven,PA,0.0259794308996445
springfieldgq,springfieldco,springfield,GQ,CO,100.0,springfield,MA,0.0712706106948685
bannerhilltn,bannerhilltn,banner hill,TN,TN,100.0,banner hill,TN,0.3561284955872699
pennlakeparkpa,pennlakeparknj,penn lake park,PA,NJ,92.85714285714286,penn lake park,PA,0.2070293573612898
rocklandid,rocklandme,rockland,ID,ME,100.0,rockland,ME,0.2541977976160028
diablograndeca,diablograndeca,diabl ogrande,CA,CA,83.33333333333334,diabl ogrande,CA,0.031879825005699
tuliatx,tuliatx,tulia,TX,TX,100.0,tulia,TX,0.0406938805053028
briceprairiewia,briceprairiewi,brice prairie,WIA,WI,100.0,brice prairie,WI,0.5469328065970771
burnsvillewv,burnsvillemn,burnsville,WV,MN,100.0,burnsville,MN,0.0428323517756848
paynespringstx,paynespringsoh,payne springs,TX,OH,90.5,payne springs,OK,0.2905693180405953
parklawnca,parklawnaz,parklawn,CA,AZ,80.0,parklawn,PA,0.0259794308996445
canonmn,canonga,canon,MN,GA,100.0,canon,SD,0.2588148874205984
skidmoretx,skidmoretx,skidmore,TX,TX,62.5,skidmore,PA,0.0259794308996445
westphaliaia,westphaliamd,westphalia,IA,MD,100.0,westphalia,MD,0.1234601020123073
dallascityilw,dallascityga,dallas city,ILW,GA,90.5,dallas city,IA,0.4066114681005514
oakpointtx,oakpointtx,oak point,TX,TX,100.0,oak point,OR,0.1497291057906466
maguayorp,maguayoga,maguayo,RP,GA,80.0,maguayo,PA,0.0259794308996445
luthermi,lutherok,luther,MI,OK,100.0,luther,OK,0.1512249121480798
chambersburgpa,chambersburgpa,chambersburg,PA,PA,100.0,chambersburg,PA,0.0361012609900843
wellsborowpa,wellsborowpa,wellsborow,PA,PA,90.5,wellsborow,PA,0.0259794308996445
danielut,danielut,daniel,UT,UT,100.0,daniel,UT,0.0908805866970823
lehighks,lehighne,lehigh,KS,NE,100.0,lehigh,PA,0.1733207468331174
atkinsar,atkinsar,atkins,AR,AR,100.0,atkins,AR,0.0564541137052462
stanwoodwa,stanwoodwa,stanwood,WA,WA,100.0,stanwood,WA,0.0479273400441341
mendonmi,mendonma,mendon,MI,MA,100.0,mendon,VT,0.1997559880704278
edgewoodnm,edgewoodnm,edgewood,NM,NM,100.0,edgewood,NM,0.2238998253703799
custermt,custersd,custer,MT,SD,100.0,custer,SD,0.2544572605816294
blufordil,blufordnj,bluford,IL,NJ,85.71428571428571,bluford,PA,0.0259794308996445
pecostx,pecostx,pecos,TX,TX,100.0,pecos,NM,0.2386162498222485
ocheyedania,ocheyedannv,ocheyedan,IA,NV,83.33333333333334,ocheyedan,PA,0.0259794308996445
blueridgesummitpa,blueridgesummital,blue ridge summit,PA,AL,90.5,blue ridge summit,MO,0.3330717949003316
slaughtervilleok,slaughtervilleok,slaughterville,OK,OK,100.0,slaughterville,OK,0.0638307543640831
yorketownnj,yorketownnj,yorketown,NJ,NJ,100.0,yorketown,NJ,0.0424313089922792
farmingtonar,farmingtonar,farmington,AR,AR,100.0,farmington,MI,0.1052540374640426
laescondidatx,laescondidaak,la escondida,TX,AK,80.0,la escondida,NM,0.3401270040118779
arlintgonwa,arlintgonky,arlintgon,WA,KY,90.0,arlintgon,PA,0.0259794308996445
jeffersonvilleoh,jeffersonvilleoh,jeffersonville,OH,OH,100.0,jeffersonville,OH,0.0511835863872867
swansaesc,swansaeil,swansae,SC,IL,85.71428571428571,swansae,PA,0.0259794308996445
fortdrmny,fortdrmny,fort drm,NY,NY,88.88888888888889,fort drm,MD,0.1270582932410449
defianceia,defianceoh,defiance,IA,OH,100.0,defiance,AZ,0.4237820956539382
dortchesc,dortchesal,dortches,C,AL,75.0,dortches,PA,0.0259794308996445
hilltoplakestx,hilltoplakestx,hilltop lakes,TX,TX,100.0,hilltop lakes,NJ,0.1131196683008306
woodburycenterct,woodburycenterct,woodbury center,CT,CT,100.0,woodbury center,CT,0.8241954137150806
vanecsc,vanectx,vanec,SC,TX,90.5,vanec,PA,0.0259794308996445
pattersonga,pattersonca,patterson,GA,CA,100.0,patterson,CA,0.1100258043185441
petroliapa,petroliapa,petrolia,PA,PA,75.0,petrolia,PA,0.0259794308996445
wiltonmanorsfl,wiltonmanorsfl,wilton manors,FL,FL,100.0,wilton manors,FL,0.1101877735758485
chickasawal,chickasawal,chickasaw,AL,AL,100.0,chickasaw,MS,0.3247912191109088
rosehillsca,rosehillsks,rose hills,CA,KS,90.5,rose hills,LA,0.2369417036798269
sesseril,sesseril,sesser,IL,IL,100.0,sesser,IL,0.0516646472090248
stauntonil,stauntonil,staunton,IL,IL,100.0,staunton,VA,0.2723232341698469
marshallbergnc,marshallbergnc,marshallberg,NC,NC,90.5,marshallberg,PA,0.0259794308996445
liselil,lisella,lisel,IL,LA,83.33333333333334,lisel,PA,0.0259794308996445
joppaal,joppaaz,joppa,AL,AZ,66.66666666666666,joppa,PA,0.0259794308996445
lomalindawesttn,lomalindawestca,loma linda west,TN,CA,90.5,loma linda west,CA,0.500982776736988
ronkonkomany,ronkonkomany,ronkonkoma,NY,NY,100.0,ronkonkoma,NY,0.0717467398954501
clevermo,clevermo,clever,MO,MO,100.0,clever,MO,0.0771956101791143
jetmorek,jetmoreks,jetmore,K,KS,100.0,jetmore,KS,0.0553703963758998
palominasaz,palominasia,palominas,AZ,IA,90.5,palominas,PA,0.0259794308996445
kerrickmn,kerrickny,kerrick,MN,NY,85.71428571428571,kerrick,PA,0.0259794308996445
hyattvillewy,hyattvillemd,hyattville,WY,MD,90.9090909090909,hyattville,PA,0.0259794308996445
dayvilleor,dayvilleal,dayville,OR,AL,87.5,dayville,WI,0.0452684678024591
odeboltia,odeboltca,odebolt,IA,CA,80.0,odebolt,PA,0.0259794308996445
bethelacresok,bethelacresok,bethel acres,OK,OK,100.0,bethel acres,OK,0.2083577016639793
energyil,energyil,energy,IL,IL,100.0,energy,IL,0.0349335350713326
feeportoh,feeportfl,feeport,OH,FL,87.5,feeport,ME,0.0743165701939372
hudsonlakein,hudsonlakein,hudson lake,IN,IN,100.0,hudson lake,WI,0.3271321441813684
gardendaleal,gardendaleal,gardendale,AL,AL,100.0,gardendale,AL,0.2091741337683796
holdregene,holdregene,holdrege,NE,NE,100.0,holdrege,NE,0.0697996042229194
menifeear,menifeeca,menifee,AR,CA,100.0,menifee,KY,0.3693444983918201
tazewelltn,tazewelltn,tazewell,TN,TN,100.0,tazewell,TN,0.2854640951154416
selmatx,selmatx,selma,TX,TX,100.0,selma,AL,0.0512805762869683
chambersne,chambersnm,chambers,NE,NM,80.0,chambers,AL,0.380442075137682
waileahi,waileahi,wailea,HI,HI,100.0,wailea,HI,0.1919333622094022
louisvillems,louisvillems,louisville,MS,MS,100.0,louisville,KY,0.0679145607803535
wobunrma,wobunrma,wobunr,MA,MA,83.33333333333334,wobunr,PA,0.0259794308996445
sparkmanar,sparkmantx,sparkman,AR,TX,87.5,sparkman,PA,0.0259794308996445
hazelsd,hazelar,hazel,SD,AR,80.0,hazel,MI,0.1760637883963147
wrensga,wrensga,wrens,GA,GA,100.0,wrens,GA,0.0407416937011491
gervaisor,gervaisor,gervais,OR,OR,100.0,gervais,OR,0.1986193754001906
prospectparknj,prospectparknj,prospect park,NJ,NJ,100.0,prospect park,IL,0.2858308216673445
huntleymt,huntleyil,huntley,MT,IL,100.0,huntley,IL,0.0516646472090248
peconicny,peconicnm,peconic,NY,NM,80.0,peconic,PA,0.0259794308996445
rockwellnc,rockwellnc,rockwell,NC,NC,100.0,rockwell,IA,0.2787553381470107
casacoloradanm,casacoloradatx,casa colorada,NM,TX,80.0,casa colorada,AZ,0.6671985245964459
bentonvilleoh,bentonvillear,bentonville,OH,AR,100.0,bentonville,AR,0.2868181422623452
dotlakevillageak,dotlakevillageca,dot lake village,AK,CA,81.25,dot lake village,CT,0.2523026514190484
galenaak,galenail,galena,AK,IL,100.0,galena,IL,0.1451046493028826
brookfieldmo,brookfieldmo,brookfield,MO,MO,100.0,brookfield,MA,0.2825725299171717
northlakesnc,northlakesnc,northlakes,NC,NC,100.0,northlakes,NC,0.07518545924325
singacnj,singacnj,singac,NJ,NJ,100.0,singac,NJ,0.0424313089922792
statelinenv,statelinepa,stateline,NV,PA,90.0,stateline,PA,0.0259794308996445
alexandriamo,alexandriaal,alexandria,MO,AL,100.0,alexandria,NH,0.1299611036299887
weskanqs,weskantx,weskan,QS,TX,75.0,weskan,PA,0.0259794308996445
boydt,boydtx,boyd,T,TX,100.0,boyd,NE,0.5116668346295798
brownellsk,brownellca,brownell,SK,CA,80.0,brownell,PA,0.0259794308996445
humboldtriverranchnv,humboldtriverranchia,humboldt river ranch,NV,IA,90.5,humboldt river ranch,WY,0.2835553254098934
hanscomafbma,hanscomafbhi,hanscom afb,MA,HI,75.0,hanscom afb,MD,0.3078780779850041
greneknollnj,greneknollnj,grene knoll,NJ,NJ,90.9090909090909,grene knoll,NJ,0.1953567234230111
fruitladmd,fruitladmd,fruitlad,MD,MD,88.88888888888889,fruitlad,ID,0.4371894778336058
jenningsfl,jenningsla,jennings,FL,LA,100.0,jennings,LA,0.1707435456775673
midvaleid,midvaleut,midvale,ID,UT,100.0,midvale,UT,0.2563114959228773
quarryvillepa,quarryvillepa,quarryville,PA,PA,100.0,quarryville,PA,0.0496484388263135
northsanpedrotx,northsanpedrony,north san pedro,TX,NY,88.88888888888889,north san pedro,CA,0.448335931473158
whitelawwi,whitelawwi,whitelaw,WI,WI,77.77777777777779,whitelaw,PA,0.0259794308996445
panhandletx,panhandletx,panhandle,TX,TX,100.0,panhandle,TX,0.0527447337762848
ledbetterky,ledbetterky,ledbetter,KY,KY,100.0,ledbetter,KY,0.0467781084926376
st.ucievillagefl,st.ucievillageca,st. ucie village,FL,CA,75.0,st. ucie village,VT,0.316515338536626
sunyoswegony,sunyoswegotx,suny oswego,NY,TX,66.66666666666666,suny oswego,OR,0.3069656417677688
parlierca,parlierca,parlier,CA,CA,100.0,parlier,CA,0.031879825005699
philoca,philoil,philo,CA,IL,100.0,philo,IL,0.0349335350713326
tequestafl,tequestafl,tequesta,FL,FL,100.0,tequesta,FL,0.044689781507147
belkal,belkca,belk,AL,CA,75.0,belk,PA,0.0259794308996445
lymnvilleia,lymnvillems,lymnville,IA,MS,80.0,lymnville,PA,0.0259794308996445
orouinoiw,orouinoid,orouino,IW,ID,85.71428571428571,orouino,PA,0.0259794308996445
idllsboronc,idllsborode,idllsboro,NC,DE,88.88888888888889,idllsboro,PA,0.0259794308996445
taospueblonm,taospueblonm,taos pueblo,NM,NM,100.0,taos pueblo,NM,0.9881235399774972
lowmooria,lowmooril,low moor,IA,IL,75.0,low moor,AZ,0.6048827515049209
edmontsonmd,edmontsonmd,edmontson,MD,MD,88.88888888888889,edmontson,PA,0.0259794308996445
millstadtil,millstadtil,millstadt,IL,IL,100.0,millstadt,IL,0.0349335350713326
wichitafallstx,wichitafallstx,wichita falls,TX,TX,100.0,wichita falls,KS,0.297218953574958
powersvillmo,powersvillsc,powersvill,MO,SC,83.33333333333334,powersvill,PA,0.0259794308996445
mayok,mayfl,may,OK,FL,75.0,may,PA,0.0259794308996445
cocoawestfl,cocoawestfl,cocoa west,FL,FL,100.0,cocoa west,FL,0.3670457656365891
berryhilltn,berryhillal,berry hill,TN,AL,90.5,berry hill,CA,0.0827118123348897
hedgevsillewv,hedgevsilleky,hedgevsille,WV,KY,90.9090909090909,hedgevsille,PA,0.0259794308996445
southsolonoh,southsolonaz,south solon,OH,AZ,83.33333333333334,south solon,ME,0.0585418052133475
pikevilletn,pikevilletn,pikeville,TN,TN,100.0,pikeville,KY,0.0959929264731924
wheelerwi,wheelertx,wheeler,WI,TX,100.0,wheeler,OR,0.4764788399630366
cottonwodz,cottonwodca,cottonw od,Z,CA,90.5,cottonw od,CT,0.0633955559757402
westpoinil,westpointx,west poin,IL,TX,90.5,west poin,WA,0.0956586292948184
casaconejoca,casaconejoca,casa conejo,CA,CA,100.0,casa conejo,AZ,0.2649853841823509
crandonwi,crandonwi,crandon,WI,WI,100.0,crandon,WI,0.1698807023409081
ajoaz,ajoaz,ajo,AZ,AZ,100.0,ajo,AZ,0.0816111109390022
badinnc,badinnc,badin,NC,NC,100.0,badin,NC,0.07518545924325
gibsoniap,gibsoniafl,gibsonia,P,FL,100.0,gibsonia,PA,0.0476117640233233
mcleanne,mcleanva,mclean,NE,VA,100.0,mclean,ND,0.5442699819455852
springfieldsc,springfieldco,springfield,SC,CO,100.0,springfield,MA,0.0712706106948685
tennatca,tennatfl,tennat,CA,FL,83.33333333333334,tennat,PA,0.0259794308996445
lakeangelusmi,lakeangelusak,lake angelus,MI,AK,80.0,lake angelus,WI,0.2212458142848364
chandlerok,chandlerok,chandler,OK,OK,100.0,chandler,AZ,0.0710960986716787
coonvalleywi,coonvalleyaz,coon valley,WI,AZ,91.66666666666666,coon valley,MN,0.3625671860312706
southpainfieldnj,southpainfieldnj,south painfield,NJ,NJ,93.75,south painfield,CT,0.222089637298726
elmorecityok,elmorecityal,elmore city,OK,AL,90.5,elmore city,ID,0.3672433868231496
huntingbumgin,huntingbumgin,huntingbumg,IN,IN,90.9090909090909,huntingbumg,PA,0.0259794308996445
delislems,delislems,delisle,MS,MS,87.5,delisle,PA,0.0259794308996445
riverdaleparkmd,riverdaleparkmd,riverdale park,MD,MD,100.0,riverdale park,MD,0.3685770781422843
buttend,butteak,butte,ND,AK,100.0,butte,SD,0.4225037138151479
greenbacktn,greenbacktn,greenback,TN,TN,100.0,greenback,TN,0.0493296923879667
remindervilleoh,remindervilleoh,reminderville,OH,OH,100.0,reminderville,OH,0.0373012794621199
salisburya,salisburymd,salisbury,A,MD,100.0,salisbury,NH,0.1406298509999219
town'n'countryfl,town'n'countryfl,town 'n' country,FL,FL,100.0,town 'n' country,MO,0.1568648196098278
pepeekeohi,pepeekeohi,pepeekeo,HI,HI,100.0,pepeekeo,HI,0.4315098548623171
cccoolemd,cccooleaz,cccoole,MD,AZ,90.5,cccoole,PA,0.0259794308996445
briceprairieywi,briceprairiewi,brice prairie,YWI,WI,100.0,brice prairie,WI,0.5469328065970771
taylorsilleky,taylorsilleky,taylorsille,KY,KY,91.66666666666666,taylorsille,UT,0.2317985532029468
kenoshawi,kenoshawi,kenosha,WI,WI,100.0,kenosha,WI,0.3202186329492193
chesterny,chesterny,chester,NY,NY,100.0,chester,PA,0.1428052403286012
hawaiiangardenscb,hawaiiangardensca,hawaiian gardens,CB,CA,100.0,hawaiian gardens,HI,0.6732325340594194
winchesterks,winchesterca,winchester,KS,CA,100.0,winchester,NV,0.2177453557815719
stocktonmd,stocktonca,stockton,MD,CA,100.0,stockton,ME,0.3769576853313608
imogeneia,imogenesc,imogene,IA,SC,75.0,imogene,PA,0.0259794308996445
clevelandfl,clevelandfl,cleveland,FL,FL,100.0,cleveland,OK,0.2609997066387749
friscocityal,friscocityal,frisco city,AL,AL,100.0,frisco city,AL,0.3249125260099872
libertyms,libertyms,liberty,MS,MS,100.0,liberty,MT,0.1572696282555905
ruhensrtothnv,ruhensrtothva,ruhensrtoth,NV,VA,72.72727272727273,ruhensrtoth,PA,0.0259794308996445
philcampbellal,philcampbellal,phil campbell,AL,AL,100.0,phil campbell,AL,0.2757006128697694
murraysvillenc,murraysvillenc,murraysville,NC,NC,100.0,murraysville,NC,0.0421718744266612
walcottia,walcottia,walcott,IA,IA,100.0,walcott,IA,0.1065846468192689
stockislandfl,stockislandfl,stock island,FL,FL,100.0,stock island,FL,0.212847032744206
buclkeymi,buclkeywa,buclkey,MI,WA,85.71428571428571,buclkey,PA,0.0259794308996445
wildwoodtn,wildwoodtn,wildwood,TN,TN,100.0,wildwood,NJ,0.2244296299688065
crescentcitgfl,crescentcitgfl,crescent citg,FL,FL,92.3076923076923,crescent citg,KY,0.0771307809365756
kimballtn,kimballtn,kimball,TN,TN,100.0,kimball,NE,0.499610382625433
lahuertafn,lahuertanm,la huerta,FN,NM,100.0,la huerta,NM,0.6821741788918496
mravinhnc,mravinnc,mravin,HNC,NC,83.33333333333334,mravin,PA,0.0259794308996445
woodsidede,woodsideca,woodside,DE,CA,100.0,woodside,DE,0.4448602860769811
chestersc,chestersc,chester,SC,SC,100.0,chester,PA,0.1428052403286012
lockesburgd,lockesburgal,lockesburg,D,AL,80.0,lockesburg,PA,0.0259794308996445
northamptonpa,northamptonpa,northampton,PA,PA,100.0,northampton,MA,0.1427353153729743
caballonm,caballoil,caballo,NM,IL,90.5,caballo,PA,0.0259794308996445
newtownmo,newtownct,newtown,MO,CT,100.0,newtown,ND,0.1071873361028752
gladewatertx,gladewatertx,gladewater,TX,TX,100.0,gladewater,TX,0.0311476746087125
wrightcitymo,wrightcitymo,wright city,MO,MO,100.0,wright city,IA,0.198511669424583
jamestownks,jamestownca,jamestown,KS,CA,100.0,jamestown,RI,0.1925635091996229
eastmarionny,eastmarionnc,east marion,NY,NC,90.9090909090909,east marion,MA,0.188072872644837
palmonaparkfl,palmonaparkfl,palmona park,FL,FL,100.0,palmona park,FL,0.2548534728871452
hi-nellanj,hi-nellafl,hi-nella,NJ,FL,75.0,hi-nella,PA,0.0259794308996445
northhartlandtv,northhartlandor,north hartland,TV,OR,92.85714285714286,north hartland,MA,0.0815080165319108
waynemi,waynemi,wayne,MI,MI,100.0,wayne,WV,0.114739499631405
tomandapa,tomandapa,tomanda,PA,PA,85.71428571428571,tomanda,PA,0.0259794308996445
washingtondc,washingtonct,washington,DC,CT,100.0,washington,DC,0.8308863657097861
westwoodks,westwoodks,westwood,KS,KS,100.0,westwood,KS,0.0934460867238187
keansburgnj,keansburgnj,keansburg,NJ,NJ,100.0,keansburg,NJ,0.0424313089922792
perrytnotx,perrytnofl,perrytno,TX,FL,90.5,perrytno,PA,0.0259794308996445
townsendde,townsendde,townsend,DE,DE,100.0,townsend,DE,0.3032929726445841
monongahelezpa,monongahelepa,monongahele,ZPA,PA,90.9090909090909,monongahele,PA,0.0259794308996445
mountgretnapa,mountgretnamn,mount gretna,PA,MN,80.0,mount gretna,VA,0.0998278049412368
alamoin,alamoca,alamo,IN,CA,100.0,alamo,NV,0.2899835519615544
marionoh,marionoh,marion,OH,OH,100.0,marion,WV,0.095583947412658
chesterfieldvl,chesterfieldin,chesterfield,VL,IN,100.0,chesterfield,SC,0.2361201113735591
westportsd,westportct,westport,SD,CT,100.0,westport,MA,0.2445885236066405
keewatinmn,keewatinmn,keewatin,MN,MN,100.0,keewatin,MN,0.0872135515776226
goodlandn,goodlandin,goodland,N,IN,100.0,goodland,KS,0.0530360362177076
makotind,makotifl,makoti,ND,FL,75.0,makoti,PA,0.0259794308996445
mardelaspringsmd,mardelaspringsin,mardela springs,MD,IN,83.33333333333334,mardela springs,FL,0.11363555468657
solomonsmd,solomonsmd,solomons,MD,MD,100.0,solomons,MD,0.0553248928808209
animasnm,animaspr,animas,NM,PR,100.0,animas,CO,0.6566494289693516
nanawaleestateshi,nanawaleestateshi,nanawale estates,HI,HI,100.0,nanawale estates,HI,0.9141313722786742
bleeashoh,bleeashoh,blee ash,OH,OH,100.0,blee ash,AR,0.2459925935523982
alfredtx,alfredme,alfred,TX,ME,100.0,alfred,FL,0.1080431463331476
southworthwa,southworthwa,southworth,WA,WA,100.0,southworth,WA,0.0479273400441341
ridgefieldnj,ridgefieldnj,ridgefield,NJ,NJ,100.0,ridgefield,WA,0.1215717602502537
heartbuttemt,heartbuttede,heart butte,MT,DE,75.0,heart butte,SD,0.4225037138151479
oronogomo,oronogomo,oronogo,MO,MO,100.0,oronogo,MO,0.0412682841143835
orlindatn,orlindanc,orlinda,TN,NC,85.71428571428571,orlinda,PA,0.0259794308996445
fletchernc,fletchernc,fletcher,NC,NC,100.0,fletcher,OK,0.1426890960624765
harborhillsny,harborhillsoh,harbor hills,NY,OH,100.0,harbor hills,MI,0.273029475848928
mlltownad,mlltownnj,mlltown,AD,NJ,87.5,mlltown,PA,0.0259794308996445
threeoaksfl,threeoaksfl,three oaks,FL,FL,100.0,three oaks,CA,0.1623754483046749
littlesturgeonwi,littlesturgeonco,little sturgeon,WI,CO,90.5,little sturgeon,AR,0.2478165541715016
ridgewaya,ridgewayak,ridgeway,A,AK,100.0,ridgeway,AK,0.2453854755188998
lalomadefalcontx,lalomadefalcontx,la loma de falcon,TX,TX,85.71428571428571,la loma de falcon,CA,0.1526808172529483
nnewanga,nnewansc,nnewan,GA,SC,83.33333333333334,nnewan,PA,0.0259794308996445
goliadtx,goliadtx,goliad,TX,TX,100.0,goliad,TX,0.1619985653994613
portgibsonny,portgibsonms,port gibson,NY,MS,100.0,port gibson,MS,0.1066487165275516
garibaldior,garibaldiin,garibaldi,OR,IN,75.0,garibaldi,PA,0.0259794308996445
